Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
1.710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.718,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.725,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.733,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.741,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.758,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.772,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.804,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.812,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.838,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.845,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.854,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.870,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.896,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.918,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.924,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.932,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.940,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.947,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.955,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.963,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.976,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.043,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.058,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.064,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.071,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.094,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.169,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.180,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.217,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.225,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.242,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.258,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.264,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.271,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.280,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.287,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.294,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.315,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.322,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.336,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.342,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.350,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.357,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.370,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.378,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.386,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.394,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.401,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.408,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.417,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.425,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.434,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.453,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.461,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.470,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.480,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.498,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.506,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.514,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.522,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.528,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.536,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.542,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.558,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.565,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
