Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
1.834,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.842,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.868,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.876,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.887,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.895,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.947,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.960,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.975,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.072,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.173,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.181,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.198,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.217,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
