time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
5.7544,,,,,,,,,1920,1080,0
5.7779,,,,,,,,,1920,1080,0
5.8026,,,,,,,,,1920,1080,0
5.8244,,,,,,,,,1920,1080,0
5.8472,,,,,,,,,1920,1080,0
5.8692,,,,,,,,,1920,1080,0
5.8927,,,,,,,,,1920,1080,0
5.9166,,,,,,,,,1920,1080,0
5.9392,,,,,,,,,1920,1080,0
5.9643,,,,,,,,,1920,1080,0
5.9895,,,,,,,,,1920,1080,0
6.0125,,,,,,,,,1920,1080,0
6.0332,,,,,,,,,1920,1080,0
6.0556,,,,,,,,,1920,1080,0
6.0786,,,,,,,,,1920,1080,0
6.1010,,,,,,,,,1920,1080,0
6.1583,,,,,,,,,1920,1080,0
6.1823,,,,,,,,,1920,1080,0
6.2079,,,,,,,,,1920,1080,0
6.2337,,,,,,,,,1920,1080,0
6.2569,,,,,,,,,1920,1080,0
6.2785,,,,,,,,,1920,1080,0
6.3002,,,,,,,,,1920,1080,0
6.3239,,,,,,,,,1920,1080,0
6.3463,,,,,,,,,1920,1080,0
6.3689,,,,,,,,,1920,1080,0
6.3946,,,,,,,,,1920,1080,0
6.4149,,,,,,,,,1920,1080,0
6.4371,,,,,,,,,1920,1080,0
6.4585,,,,,,,,,1920,1080,0
6.4814,,,,,,,,,1920,1080,0
6.5035,,,,,,,,,1920,1080,0
6.5268,,,,,,,,,1920,1080,0
6.5482,,,,,,,,,1920,1080,0
6.5750,,,,,,,,,1920,1080,0
6.5968,,,,,,,,,1920,1080,0
6.6195,,,,,,,,,1920,1080,0
6.6404,,,,,,,,,1920,1080,0
6.6647,,,,,,,,,1920,1080,0
6.6854,,,,,,,,,1920,1080,0
6.7084,,,,,,,,,1920,1080,0
6.7311,,,,,,,,,1920,1080,0
6.7531,,,,,,,,,1920,1080,0
6.7744,,,,,,,,,1920,1080,0
6.7994,,,,,,,,,1920,1080,0
6.8208,,,,,,,,,1920,1080,0
6.8439,,,,,,,,,1920,1080,0
6.8667,,,,,,,,,1920,1080,0
6.8877,,,,,,,,,1920,1080,0
6.9082,,,,,,,,,1920,1080,0
6.9303,,,,,,,,,1920,1080,0
6.9528,,,,,,,,,1920,1080,0
6.9753,,,,,,,,,1920,1080,0
6.9971,,,,,,,,,1920,1080,0
7.0201,,,,,,,,,1920,1080,0
7.0408,,,,,,,,,1920,1080,0
7.0628,,,,,,,,,1920,1080,0
7.0846,,,,,,,,,1920,1080,0
7.1133,,,,,,,,,1920,1080,0
7.1389,,,,,,,,,1920,1080,0
7.1628,,,,,,,,,1920,1080,0
7.1839,,,,,,,,,1920,1080,0
7.2052,,,,,,,,,1920,1080,0
7.2284,,,,,,,,,1920,1080,0
7.2523,,,,,,,,,1920,1080,0
7.2745,,,,,,,,,1920,1080,0
7.2978,,,,,,,,,1920,1080,0
7.3195,,,,,,,,,1920,1080,0
7.3410,,,,,,,,,1920,1080,0
