time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
2.0912,1537.44,893.80,1154.87,372.41,0.601497,0.655178,1154.87,707.59,1920,1080,1
2.1123,1537.44,893.80,1154.87,372.41,0.601497,0.655178,1154.87,707.59,1920,1080,1
2.1339,1533.31,879.75,1146.62,400.51,0.597196,0.629162,1146.62,679.49,1920,1080,1
2.1559,1530.40,871.39,1140.80,417.23,0.594169,0.613678,1140.80,662.77,1920,1080,1
2.1773,1527.27,866.58,1134.54,426.85,0.590905,0.604770,1134.54,653.15,1920,1080,1
2.1989,1527.27,866.58,1134.54,426.85,0.590905,0.604770,1134.54,653.15,1920,1080,1
2.2200,1527.99,864.12,1135.98,431.76,0.591656,0.600223,1135.98,648.24,1920,1080,1
2.2428,1539.11,870.20,1158.22,419.61,0.603238,0.611477,1158.22,660.39,1920,1080,1
2.2637,1546.30,874.75,1172.60,410.51,0.610728,0.619901,1172.60,669.49,1920,1080,1
2.2874,1546.30,874.75,1172.60,410.51,0.610728,0.619901,1172.60,669.49,1920,1080,1
2.3090,1551.09,877.30,1182.18,405.40,0.615716,0.624630,1182.18,674.60,1920,1080,1
2.3290,1555.17,879.19,1190.35,401.62,0.619972,0.628129,1190.35,678.38,1920,1080,1
2.3506,1555.17,879.19,1190.35,401.62,0.619972,0.628129,1190.35,678.38,1920,1080,1
2.3745,1559.11,881.07,1198.21,397.85,0.624070,0.631617,1198.21,682.15,1920,1080,1
2.3978,1562.92,882.49,1205.83,395.02,0.628038,0.634238,1205.83,684.98,1920,1080,1
2.4194,1566.65,888.72,1213.30,382.56,0.631925,0.645780,1213.30,697.44,1920,1080,1
2.4430,1566.65,888.72,1213.30,382.56,0.631925,0.645780,1213.30,697.44,1920,1080,1
2.4657,1571.47,903.68,1222.95,352.65,0.636952,0.673473,1222.95,727.35,1920,1080,1
2.4919,1575.57,918.16,1231.14,323.69,0.641216,0.700290,1231.14,756.31,1920,1080,1
2.5182,1578.30,929.12,1236.60,301.76,0.644061,0.720594,1236.60,778.24,1920,1080,1
2.5419,1580.63,937.35,1241.26,285.31,0.646491,0.735825,1241.26,794.69,1920,1080,1
2.5665,1582.09,943.40,1244.18,273.20,0.648009,0.747033,1244.18,806.80,1920,1080,1
2.5910,1582.09,943.40,1244.18,273.20,0.648009,0.747033,1244.18,806.80,1920,1080,1
2.6160,1583.61,946.10,1247.21,267.79,0.649589,0.752045,1247.21,812.21,1920,1080,1
2.6387,1583.87,949.38,1247.74,261.23,0.649867,0.758119,1247.74,818.77,1920,1080,1
2.6633,1586.31,942.92,1252.62,274.17,0.652407,0.746140,1252.62,805.83,1920,1080,1
2.6857,1587.77,937.68,1255.53,284.64,0.653922,0.736446,1255.53,795.36,1920,1080,1
2.7084,1587.77,937.68,1255.53,284.64,0.653922,0.736446,1255.53,795.36,1920,1080,1
2.7311,1588.96,933.60,1257.91,292.81,0.655162,0.728884,1257.91,787.19,1920,1080,1
2.7526,1590.05,928.82,1260.10,302.35,0.656300,0.720043,1260.10,777.65,1920,1080,1
2.7802,1591.60,923.92,1263.20,312.16,0.657915,0.710964,1263.20,767.84,1920,1080,1
2.8002,1591.60,923.92,1263.20,312.16,0.657915,0.710964,1263.20,767.84,1920,1080,1
2.8214,1592.81,918.12,1265.61,323.76,0.659173,0.700225,1265.61,756.24,1920,1080,1
2.8444,1593.88,914.45,1267.76,331.10,0.660291,0.693429,1267.76,748.90,1920,1080,1
2.8652,1594.19,911.18,1268.37,337.65,0.660610,0.687362,1268.37,742.35,1920,1080,1
2.8878,1594.19,911.18,1268.37,337.65,0.660610,0.687362,1268.37,742.35,1920,1080,1
2.9091,1594.19,911.18,1268.37,337.65,0.660610,0.687362,1268.37,742.35,1920,1080,1
2.9294,1594.19,911.18,1268.37,337.65,0.660610,0.687362,1268.37,742.35,1920,1080,1
2.9509,1594.19,911.18,1268.37,337.65,0.660610,0.687362,1268.37,742.35,1920,1080,1
2.9772,1594.19,911.18,1268.37,337.65,0.660610,0.687362,1268.37,742.35,1920,1080,1
2.9981,1594.19,911.18,1268.37,337.65,0.660610,0.687362,1268.37,742.35,1920,1080,1
3.0195,1637.56,868.75,1355.12,422.51,0.705793,0.608787,1355.12,657.49,1920,1080,1
3.0474,1633.69,865.46,1347.39,429.09,0.701765,0.602696,1347.39,650.91,1920,1080,1
3.0695,1633.69,865.46,1347.39,429.09,0.701765,0.602696,1347.39,650.91,1920,1080,1
3.0908,1631.11,869.66,1342.22,420.67,0.699073,0.610488,1342.22,659.33,1920,1080,1
3.1119,1630.15,871.76,1340.31,416.47,0.698077,0.614376,1340.31,663.53,1920,1080,1
3.1371,1628.00,876.97,1335.99,406.05,0.695828,0.624026,1335.99,673.95,1920,1080,1
3.1610,1628.00,876.97,1335.99,406.05,0.695828,0.624026,1335.99,673.95,1920,1080,1
3.1820,1625.20,884.52,1330.39,390.97,0.692912,0.637994,1330.39,689.03,1920,1080,1
3.2044,1622.21,891.44,1324.42,377.12,0.689804,0.650811,1324.42,702.88,1920,1080,1
3.2272,1622.21,891.44,1324.42,377.12,0.689804,0.650811,1324.42,702.88,1920,1080,1
3.2496,1619.79,896.20,1319.57,367.60,0.687277,0.659630,1319.57,712.40,1920,1080,1
3.2702,1617.61,900.53,1315.22,358.94,0.685011,0.667645,1315.22,721.06,1920,1080,1
3.2906,1617.61,900.53,1315.22,358.94,0.685011,0.667645,1315.22,721.06,1920,1080,1
3.3124,1616.33,904.07,1312.65,351.86,0.683673,0.674208,1312.65,728.14,1920,1080,1
3.3333,1614.88,906.85,1309.76,346.30,0.682167,0.679352,1309.76,733.70,1920,1080,1
3.3540,1613.92,908.32,1307.83,343.36,0.681161,0.682073,1307.83,736.64,1920,1080,1
3.3780,1613.92,908.32,1307.83,343.36,0.681161,0.682073,1307.83,736.64,1920,1080,1
3.3999,1612.54,909.24,1305.08,341.53,0.679728,0.683770,1305.08,738.47,1920,1080,1
3.4268,1611.65,910.03,1303.31,339.95,0.678805,0.685234,1303.31,740.05,1920,1080,1
3.4483,1611.29,910.65,1302.58,338.70,0.678424,0.686393,1302.58,741.30,1920,1080,1
3.4688,1611.29,910.65,1302.58,338.70,0.678424,0.686393,1302.58,741.30,1920,1080,1
3.4895,1610.84,910.87,1301.68,338.26,0.677956,0.686793,1301.68,741.74,1920,1080,1
3.5099,1610.17,911.29,1300.33,337.41,0.677256,0.687580,1300.33,742.59,1920,1080,1
3.5306,1610.17,911.29,1300.33,337.41,0.677256,0.687580,1300.33,742.59,1920,1080,1
3.5516,1609.70,911.90,1299.40,336.21,0.676772,0.688698,1299.40,743.79,1920,1080,1
3.5716,1609.15,911.78,1298.30,336.44,0.676200,0.688480,1298.30,743.56,1920,1080,1
3.5949,1608.63,911.97,1297.27,336.06,0.675661,0.688836,1297.27,743.94,1920,1080,1
3.6172,1608.63,911.97,1297.27,336.06,0.675661,0.688836,1297.27,743.94,1920,1080,1
3.6405,1608.54,911.98,1297.07,336.04,0.675559,0.688852,1297.07,743.96,1920,1080,1
3.6636,1608.56,911.97,1297.12,336.05,0.675585,0.688840,1297.12,743.95,1920,1080,1
3.6851,1608.63,911.83,1297.25,336.34,0.675651,0.688577,1297.25,743.66,1920,1080,1
3.7120,1608.49,911.90,1296.99,336.19,0.675514,0.688710,1296.99,743.81,1920,1080,1
3.7395,1608.49,911.90,1296.99,336.19,0.675514,0.688710,1296.99,743.81,1920,1080,1
3.7633,1608.29,911.74,1296.57,336.53,0.675298,0.688400,1296.57,743.47,1920,1080,1
3.7865,1608.03,911.65,1296.05,336.71,0.675027,0.688232,1296.05,743.29,1920,1080,1
3.8116,1607.72,911.48,1295.44,337.05,0.674710,0.687921,1295.44,742.95,1920,1080,1
3.8348,1607.72,911.48,1295.44,337.05,0.674710,0.687921,1295.44,742.95,1920,1080,1
3.8593,1607.56,911.37,1295.11,337.27,0.674537,0.687715,1295.11,742.73,1920,1080,1
3.8823,1607.27,911.23,1294.54,337.55,0.674242,0.687458,1294.54,742.45,1920,1080,1
3.9060,1607.13,911.02,1294.25,337.96,0.674088,0.687078,1294.25,742.04,1920,1080,1
3.9297,1606.98,910.71,1293.96,338.58,0.673936,0.686497,1293.96,741.42,1920,1080,1
3.9522,1606.66,910.50,1293.33,338.99,0.673607,0.686118,1293.33,741.01,1920,1080,1
3.9735,1606.66,910.50,1293.33,338.99,0.673607,0.686118,1293.33,741.01,1920,1080,1
3.9941,1606.14,910.27,1292.29,339.45,0.673066,0.685693,1292.29,740.55,1920,1080,1
4.0147,1605.91,910.11,1291.82,339.78,0.672821,0.685390,1291.82,740.22,1920,1080,1
4.0395,1605.91,910.11,1291.82,339.78,0.672821,0.685390,1291.82,740.22,1920,1080,1
4.0621,1585.63,892.68,1251.25,374.64,0.651694,0.653113,1251.25,705.36,1920,1080,1
4.0823,1479.51,792.72,1039.02,574.57,0.541158,0.467991,1039.02,505.43,1920,1080,1
4.1028,1383.57,699.82,847.13,760.36,0.441215,0.295967,847.13,319.64,1920,1080,1
4.1235,1383.57,699.82,847.13,760.36,0.441215,0.295967,847.13,319.64,1920,1080,1
4.1440,1339.29,657.13,758.57,845.74,0.395091,0.216912,758.57,234.26,1920,1080,1
4.1642,1339.29,657.13,758.57,845.74,0.395091,0.216912,758.57,234.26,1920,1080,1
4.1870,1320.03,640.07,720.06,879.85,0.375033,0.185320,720.06,200.15,1920,1080,1
4.2103,1311.52,632.80,703.04,894.41,0.366166,0.171845,703.04,185.59,1920,1080,1
4.2363,1308.14,631.35,696.28,897.29,0.362645,0.169172,696.28,182.71,1920,1080,1
4.2584,1306.07,628.45,692.14,903.11,0.360489,0.163789,692.14,176.89,1920,1080,1
4.2794,1306.07,628.45,692.14,903.11,0.360489,0.163789,692.14,176.89,1920,1080,1
4.3016,1304.72,626.77,689.43,906.47,0.359081,0.160677,689.43,173.53,1920,1080,1
4.3223,1304.85,625.29,689.71,909.42,0.359223,0.157945,689.71,170.58,1920,1080,1
4.3428,1304.85,625.29,689.71,909.42,0.359223,0.157945,689.71,170.58,1920,1080,1
4.3634,1306.20,625.50,692.41,909.00,0.360630,0.158331,692.41,171.00,1920,1080,1
4.3854,1309.82,624.51,699.65,910.98,0.364400,0.156496,699.65,169.02,1920,1080,1
4.4075,1312.90,622.75,705.81,914.49,0.367607,0.153248,705.81,165.51,1920,1080,1
4.4285,1312.90,622.75,705.81,914.49,0.367607,0.153248,705.81,165.51,1920,1080,1
4.4486,1313.97,622.76,707.94,914.48,0.368717,0.153259,707.94,165.52,1920,1080,1
4.4699,1315.29,623.43,710.57,913.14,0.370091,0.154499,710.57,166.86,1920,1080,1
4.4912,1315.29,623.43,710.57,913.14,0.370091,0.154499,710.57,166.86,1920,1080,1
4.5134,1316.46,623.06,712.93,913.88,0.371316,0.153816,712.93,166.12,1920,1080,1
4.5354,1310.65,621.77,701.30,916.47,0.365260,0.151420,701.30,163.53,1920,1080,1
4.5558,1310.65,621.77,701.30,916.47,0.365260,0.151420,701.30,163.53,1920,1080,1
4.5762,1297.03,619.49,674.06,921.03,0.351074,0.147195,674.06,158.97,1920,1080,1
4.6008,1282.25,617.93,644.50,924.14,0.335677,0.144313,644.50,155.86,1920,1080,1
4.6235,1268.77,616.37,617.54,927.26,0.321638,0.141422,617.54,152.74,1920,1080,1
4.6443,1268.77,616.37,617.54,927.26,0.321638,0.141422,617.54,152.74,1920,1080,1
4.6655,1258.21,615.72,596.41,928.56,0.310630,0.140221,596.41,151.44,1920,1080,1
4.6880,1251.02,615.26,582.03,929.48,0.303140,0.139373,582.03,150.52,1920,1080,1
4.7082,1254.55,619.81,589.09,920.38,0.306820,0.147792,589.09,159.62,1920,1080,1
4.7304,1254.55,619.81,589.09,920.38,0.306820,0.147792,589.09,159.62,1920,1080,1
4.7518,1288.04,642.47,656.07,875.06,0.341704,0.189759,656.07,204.94,1920,1080,1
4.7774,1385.13,723.11,850.25,713.78,0.442840,0.339094,850.25,366.22,1920,1080,1
4.7996,1385.13,723.11,850.25,713.78,0.442840,0.339094,850.25,366.22,1920,1080,1
4.8224,1468.60,811.43,1017.20,537.14,0.529790,0.502651,1017.20,542.86,1920,1080,1
4.8468,1508.16,860.05,1096.32,439.89,0.571001,0.592692,1096.32,640.11,1920,1080,1
4.8704,1525.94,882.77,1131.89,394.45,0.589525,0.634768,1131.89,685.55,1920,1080,1
4.8956,1533.23,894.94,1146.46,370.13,0.597113,0.657291,1146.46,709.87,1920,1080,1
4.9190,1537.98,898.90,1155.96,362.20,0.602063,0.664634,1155.96,717.80,1920,1080,1
4.9463,1537.98,898.90,1155.96,362.20,0.602063,0.664634,1155.96,717.80,1920,1080,1
4.9746,1540.52,901.50,1161.04,356.99,0.604708,0.669451,1161.04,723.01,1920,1080,1
5.0017,1541.83,903.61,1163.67,352.78,0.606077,0.673349,1163.67,727.22,1920,1080,1
5.0264,1542.89,903.35,1165.77,353.30,0.607174,0.672873,1165.77,726.70,1920,1080,1
5.0516,1547.22,909.11,1174.44,341.78,0.611689,0.683537,1174.44,738.22,1920,1080,1
5.0748,1551.41,916.08,1182.81,327.85,0.616049,0.696437,1182.81,752.15,1920,1080,1
5.0985,1551.41,916.08,1182.81,327.85,0.616049,0.696437,1182.81,752.15,1920,1080,1
5.1203,1554.19,918.61,1188.38,322.79,0.618948,0.701122,1188.38,757.21,1920,1080,1
5.1454,1556.19,920.58,1192.39,318.84,0.621034,0.704777,1192.39,761.16,1920,1080,1
