sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
584,11.6919,True,True,1,-33.99,35.77,-33.99,35.77,-0.017706,0.033122,-33.99,35.77,1920,1080
585,11.7120,True,True,1,-33.99,35.77,-33.99,35.77,-0.017706,0.033122,-33.99,35.77,1920,1080
586,11.7322,True,True,1,-34.15,35.55,-34.15,35.55,-0.017787,0.032915,-34.15,35.55,1920,1080
587,11.7518,True,True,1,-34.35,34.78,-34.35,34.78,-0.017892,0.032207,-34.35,34.78,1920,1080
588,11.7757,True,True,1,-34.35,34.78,-34.35,34.78,-0.017892,0.032207,-34.35,34.78,1920,1080
589,11.7913,True,True,1,-34.42,34.11,-34.42,34.11,-0.017929,0.031581,-34.42,34.11,1920,1080
590,11.8133,True,True,1,-34.66,33.96,-34.66,33.96,-0.018053,0.031444,-34.66,33.96,1920,1080
591,11.8350,True,True,1,-34.66,33.96,-34.66,33.96,-0.018053,0.031444,-34.66,33.96,1920,1080
592,11.8552,True,True,1,-29.72,34.99,-29.72,34.99,-0.015480,0.032399,-29.72,34.99,1920,1080
593,11.8742,True,True,1,76.68,90.93,76.68,90.93,0.039938,0.084198,76.68,90.93,1920,1080
594,11.8940,True,True,1,76.68,90.93,76.68,90.93,0.039938,0.084198,76.68,90.93,1920,1080
595,11.9127,True,True,1,424.89,269.32,424.89,269.32,0.221298,0.249372,424.89,269.32,1920,1080
596,11.9308,True,True,1,680.41,397.23,680.41,397.23,0.354381,0.367805,680.41,397.23,1920,1080
597,11.9573,True,True,1,680.41,397.23,680.41,397.23,0.354381,0.367805,680.41,397.23,1920,1080
598,11.9762,True,True,1,801.34,483.47,801.34,483.47,0.417366,0.447661,801.34,483.47,1920,1080
599,11.9939,True,True,1,847.41,529.51,847.41,529.51,0.441359,0.490287,847.41,529.51,1920,1080
600,12.0114,True,True,1,847.41,529.51,847.41,529.51,0.441359,0.490287,847.41,529.51,1920,1080
601,12.0339,True,True,1,871.28,548.57,871.28,548.57,0.453794,0.507937,871.28,548.57,1920,1080
602,12.0571,True,True,1,883.47,554.05,883.47,554.05,0.460138,0.513012,883.47,554.05,1920,1080
603,12.0732,True,True,1,883.47,554.05,883.47,554.05,0.460138,0.513012,883.47,554.05,1920,1080
604,12.0907,True,True,1,913.54,581.78,913.54,581.78,0.475803,0.538686,913.54,581.78,1920,1080
605,12.1117,True,True,1,935.31,613.66,935.31,613.66,0.487140,0.568206,935.31,613.66,1920,1080
606,12.1334,True,True,1,935.31,613.66,935.31,613.66,0.487140,0.568206,935.31,613.66,1920,1080
607,12.1512,True,True,1,948.13,625.12,948.13,625.12,0.493819,0.578814,948.13,625.12,1920,1080
608,12.1739,True,True,1,956.18,630.43,956.18,630.43,0.498012,0.583733,956.18,630.43,1920,1080
609,12.1909,True,True,1,956.18,630.43,956.18,630.43,0.498012,0.583733,956.18,630.43,1920,1080
610,12.2129,True,True,1,960.89,631.33,960.89,631.33,0.500461,0.584565,960.89,631.33,1920,1080
611,12.2359,True,True,1,964.44,633.61,964.44,633.61,0.502311,0.586678,964.44,633.61,1920,1080
612,12.2511,True,True,1,964.44,633.61,964.44,633.61,0.502311,0.586678,964.44,633.61,1920,1080
613,12.2744,True,True,1,966.64,632.96,966.64,632.96,0.503458,0.586074,966.64,632.96,1920,1080
614,12.2907,True,True,1,963.49,630.86,963.49,630.86,0.501820,0.584127,963.49,630.86,1920,1080
615,12.3122,True,True,1,963.49,630.86,963.49,630.86,0.501820,0.584127,963.49,630.86,1920,1080
616,12.3347,True,True,1,960.04,627.53,960.04,627.53,0.500022,0.581049,960.04,627.53,1920,1080
617,12.3514,True,True,1,958.18,625.39,958.18,625.39,0.499050,0.579065,958.18,625.39,1920,1080
618,12.3740,True,True,1,958.18,625.39,958.18,625.39,0.499050,0.579065,958.18,625.39,1920,1080
619,12.3908,True,True,1,957.12,624.13,957.12,624.13,0.498502,0.577900,957.12,624.13,1920,1080
620,12.4130,True,True,1,957.12,624.13,957.12,624.13,0.498502,0.577900,957.12,624.13,1920,1080
621,12.4355,True,True,1,956.02,623.56,956.02,623.56,0.497928,0.577370,956.02,623.56,1920,1080
622,12.4513,True,True,1,955.24,623.34,955.24,623.34,0.497520,0.577163,955.24,623.34,1920,1080
623,12.4748,True,True,1,954.67,623.50,954.67,623.50,0.497226,0.577313,954.67,623.50,1920,1080
624,12.4932,True,True,1,954.67,623.50,954.67,623.50,0.497226,0.577313,954.67,623.50,1920,1080
625,12.5103,True,True,1,954.07,623.34,954.07,623.34,0.496912,0.577166,954.07,623.34,1920,1080
626,12.5324,True,True,1,958.22,627.28,958.22,627.28,0.499075,0.580816,958.22,627.28,1920,1080
627,12.5545,True,True,1,958.22,627.28,958.22,627.28,0.499075,0.580816,958.22,627.28,1920,1080
628,12.5719,True,True,1,970.99,638.75,970.99,638.75,0.505724,0.591432,970.99,638.75,1920,1080
629,12.5950,True,True,1,985.88,652.54,985.88,652.54,0.513477,0.604205,985.88,652.54,1920,1080
630,12.6122,True,True,1,985.88,652.54,985.88,652.54,0.513477,0.604205,985.88,652.54,1920,1080
631,12.6341,True,True,1,999.56,665.46,999.56,665.46,0.520603,0.616162,999.56,665.46,1920,1080
632,12.6509,True,True,1,999.56,665.46,999.56,665.46,0.520603,0.616162,999.56,665.46,1920,1080
633,12.6729,True,True,1,1009.51,675.04,1009.51,675.04,0.525786,0.625034,1009.51,675.04,1920,1080
634,12.6943,True,True,1,1015.71,678.98,1015.71,678.98,0.529017,0.628686,1015.71,678.98,1920,1080
635,12.7109,True,True,1,1015.71,678.98,1015.71,678.98,0.529017,0.628686,1015.71,678.98,1920,1080
636,12.7348,True,True,1,1008.54,664.68,1008.54,664.68,0.525280,0.615445,1008.54,664.68,1920,1080
637,12.7523,True,True,1,1003.33,655.63,1003.33,655.63,0.522568,0.607063,1003.33,655.63,1920,1080
638,12.7768,True,True,1,993.78,639.28,993.78,639.28,0.517595,0.591929,993.78,639.28,1920,1080
639,12.7946,True,True,1,993.78,639.28,993.78,639.28,0.517595,0.591929,993.78,639.28,1920,1080
640,12.8111,True,True,1,982.47,620.78,982.47,620.78,0.511706,0.574792,982.47,620.78,1920,1080
641,12.8370,True,True,1,972.18,602.77,972.18,602.77,0.506345,0.558116,972.18,602.77,1920,1080
642,12.8559,True,True,1,972.18,602.77,972.18,602.77,0.506345,0.558116,972.18,602.77,1920,1080
643,12.8736,True,True,1,964.04,588.28,964.04,588.28,0.502104,0.544704,964.04,588.28,1920,1080
644,12.8918,True,True,1,964.04,588.28,964.04,588.28,0.502104,0.544704,964.04,588.28,1920,1080
645,12.9160,True,True,1,959.03,578.51,959.03,578.51,0.499495,0.535659,959.03,578.51,1920,1080
646,12.9336,True,True,1,954.88,571.15,954.88,571.15,0.497336,0.528846,954.88,571.15,1920,1080
647,12.9521,True,True,1,954.88,571.15,954.88,571.15,0.497336,0.528846,954.88,571.15,1920,1080
648,12.9713,True,True,1,951.86,565.42,951.86,565.42,0.495759,0.523534,951.86,565.42,1920,1080
649,12.9917,True,True,1,950.06,561.48,950.06,561.48,0.494822,0.519892,950.06,561.48,1920,1080
650,13.0120,True,True,1,950.06,561.48,950.06,561.48,0.494822,0.519892,950.06,561.48,1920,1080
651,13.0324,True,True,1,948.51,558.35,948.51,558.35,0.494014,0.516987,948.51,558.35,1920,1080
652,13.0511,True,True,1,947.13,555.99,947.13,555.99,0.493295,0.514806,947.13,555.99,1920,1080
653,13.0738,True,True,1,947.13,555.99,947.13,555.99,0.493295,0.514806,947.13,555.99,1920,1080
654,13.0953,True,True,1,946.48,554.57,946.48,554.57,0.492958,0.513486,946.48,554.57,1920,1080
655,13.1175,True,True,1,946.35,553.69,946.35,553.69,0.492893,0.512677,946.35,553.69,1920,1080
656,13.1315,True,True,1,946.35,553.69,946.35,553.69,0.492893,0.512677,946.35,553.69,1920,1080
657,13.1521,True,True,1,945.59,552.85,945.59,552.85,0.492495,0.511899,945.59,552.85,1920,1080
658,13.1737,True,True,1,976.50,529.52,976.50,529.52,0.508593,0.490294,976.50,529.52,1920,1080
659,13.1954,True,True,1,976.50,529.52,976.50,529.52,0.508593,0.490294,976.50,529.52,1920,1080
660,13.2167,True,True,1,976.50,529.52,976.50,529.52,0.508593,0.490294,976.50,529.52,1920,1080
661,13.2366,True,True,1,976.50,529.52,976.50,529.52,0.508593,0.490294,976.50,529.52,1920,1080
662,13.2558,True,True,1,858.07,472.53,858.07,472.53,0.446909,0.437530,858.07,472.53,1920,1080
663,13.2748,True,True,1,858.07,472.53,858.07,472.53,0.446909,0.437530,858.07,472.53,1920,1080
664,13.2934,True,True,1,867.97,484.00,867.97,484.00,0.452068,0.448144,867.97,484.00,1920,1080
665,13.3140,True,True,1,867.97,484.00,867.97,484.00,0.452068,0.448144,867.97,484.00,1920,1080
666,13.3337,True,True,1,874.32,492.67,874.32,492.67,0.455376,0.456176,874.32,492.67,1920,1080
667,13.3538,True,True,1,879.47,501.49,879.47,501.49,0.458057,0.464346,879.47,501.49,1920,1080
668,13.3741,True,True,1,879.47,501.49,879.47,501.49,0.458057,0.464346,879.47,501.49,1920,1080
669,13.3940,True,True,1,886.87,512.78,886.87,512.78,0.461913,0.474800,886.87,512.78,1920,1080
670,13.4131,True,True,1,894.50,524.27,894.50,524.27,0.465884,0.485439,894.50,524.27,1920,1080
671,13.4324,True,True,1,894.50,524.27,894.50,524.27,0.465884,0.485439,894.50,524.27,1920,1080
672,13.4601,True,True,1,901.82,533.71,901.82,533.71,0.469700,0.494179,901.82,533.71,1920,1080
673,13.4744,True,True,1,907.88,539.87,907.88,539.87,0.472853,0.499878,907.88,539.87,1920,1080
674,13.4955,True,True,1,907.88,539.87,907.88,539.87,0.472853,0.499878,907.88,539.87,1920,1080
675,13.5104,True,True,1,912.17,545.23,912.17,545.23,0.475091,0.504845,912.17,545.23,1920,1080
676,13.5311,True,True,1,915.20,550.22,915.20,550.22,0.476669,0.509459,915.20,550.22,1920,1080
677,13.5520,True,True,1,915.20,550.22,915.20,550.22,0.476669,0.509459,915.20,550.22,1920,1080
678,13.5775,True,True,1,917.80,553.39,917.80,553.39,0.478021,0.512394,917.80,553.39,1920,1080
679,13.5917,True,True,1,920.05,556.44,920.05,556.44,0.479193,0.515227,920.05,556.44,1920,1080
680,13.6176,True,True,1,920.05,556.44,920.05,556.44,0.479193,0.515227,920.05,556.44,1920,1080
681,13.6365,True,True,1,921.46,559.37,921.46,559.37,0.479929,0.517937,921.46,559.37,1920,1080
682,13.6542,True,True,1,922.74,561.96,922.74,561.96,0.480592,0.520337,922.74,561.96,1920,1080
683,13.6729,True,True,1,922.74,561.96,922.74,561.96,0.480592,0.520337,922.74,561.96,1920,1080
684,13.6935,True,True,1,923.78,562.58,923.78,562.58,0.481133,0.520910,923.78,562.58,1920,1080
685,13.7120,True,True,1,923.92,562.91,923.92,562.91,0.481206,0.521213,923.92,562.91,1920,1080
686,13.7309,True,True,1,923.92,562.91,923.92,562.91,0.481206,0.521213,923.92,562.91,1920,1080
687,13.7503,True,True,1,924.20,563.03,924.20,563.03,0.481353,0.521324,924.20,563.03,1920,1080
688,13.7716,True,True,1,924.56,562.98,924.56,562.98,0.481541,0.521276,924.56,562.98,1920,1080
689,13.7957,True,True,1,924.56,562.98,924.56,562.98,0.481541,0.521276,924.56,562.98,1920,1080
690,13.8124,True,True,1,925.06,562.96,925.06,562.96,0.481802,0.521262,925.06,562.96,1920,1080
691,13.8338,True,True,1,925.62,562.94,925.62,562.94,0.482092,0.521238,925.62,562.94,1920,1080
692,13.8582,True,True,1,925.62,562.94,925.62,562.94,0.482092,0.521238,925.62,562.94,1920,1080
693,13.8706,True,True,1,926.02,562.74,926.02,562.74,0.482301,0.521060,926.02,562.74,1920,1080
694,13.8940,True,True,1,926.18,562.43,926.18,562.43,0.482386,0.520771,926.18,562.43,1920,1080
695,13.9126,True,True,1,926.18,562.43,926.18,562.43,0.482386,0.520771,926.18,562.43,1920,1080
696,13.9304,True,True,1,926.29,562.31,926.29,562.31,0.482441,0.520655,926.29,562.31,1920,1080
697,13.9563,True,True,1,926.35,562.05,926.35,562.05,0.482471,0.520416,926.35,562.05,1920,1080
698,13.9726,True,True,1,926.35,562.05,926.35,562.05,0.482471,0.520416,926.35,562.05,1920,1080
699,13.9918,True,True,1,926.42,561.69,926.42,561.69,0.482512,0.520083,926.42,561.69,1920,1080
700,14.0142,True,True,1,926.48,561.47,926.48,561.47,0.482542,0.519879,926.48,561.47,1920,1080
701,14.0331,True,True,1,926.48,561.47,926.48,561.47,0.482542,0.519879,926.48,561.47,1920,1080
702,14.0518,True,True,1,926.54,561.43,926.54,561.43,0.482575,0.519841,926.54,561.43,1920,1080
703,14.0787,True,True,1,926.67,561.77,926.67,561.77,0.482639,0.520161,926.67,561.77,1920,1080
704,14.0929,True,True,1,926.67,561.77,926.67,561.77,0.482639,0.520161,926.67,561.77,1920,1080
705,14.1189,True,True,1,926.74,561.76,926.74,561.76,0.482675,0.520149,926.74,561.76,1920,1080
706,14.1309,True,True,1,926.74,561.76,926.74,561.76,0.482675,0.520149,926.74,561.76,1920,1080
707,14.1508,True,True,1,926.92,561.87,926.92,561.87,0.482770,0.520250,926.92,561.87,1920,1080
708,14.1760,True,True,1,927.04,561.76,927.04,561.76,0.482834,0.520144,927.04,561.76,1920,1080
709,14.2002,True,True,1,927.13,561.73,927.13,561.73,0.482878,0.520123,927.13,561.73,1920,1080
710,14.2108,True,True,1,927.13,561.73,927.13,561.73,0.482878,0.520123,927.13,561.73,1920,1080
711,14.2419,True,True,1,927.23,562.02,927.23,562.02,0.482934,0.520387,927.23,562.02,1920,1080
712,14.2556,True,True,1,927.23,562.02,927.23,562.02,0.482934,0.520387,927.23,562.02,1920,1080
713,14.2849,True,True,1,927.58,562.20,927.58,562.20,0.483116,0.520560,927.58,562.20,1920,1080
714,14.2968,True,True,1,927.96,562.09,927.96,562.09,0.483311,0.520456,927.96,562.09,1920,1080
715,14.3109,True,True,1,927.96,562.09,927.96,562.09,0.483311,0.520456,927.96,562.09,1920,1080
716,14.3322,True,True,1,928.23,561.86,928.23,561.86,0.483452,0.520238,928.23,561.86,1920,1080
717,14.3541,True,True,1,928.23,562.01,928.23,562.01,0.483451,0.520383,928.23,562.01,1920,1080
718,14.3727,True,True,1,928.23,562.01,928.23,562.01,0.483451,0.520383,928.23,562.01,1920,1080
719,14.3903,True,True,1,928.32,561.91,928.32,561.91,0.483500,0.520284,928.32,561.91,1920,1080
720,14.4136,True,True,1,926.04,561.71,926.04,561.71,0.482310,0.520105,926.04,561.71,1920,1080
721,14.4325,True,True,1,926.04,561.71,926.04,561.71,0.482310,0.520105,926.04,561.71,1920,1080
722,14.4564,True,True,1,909.72,560.99,909.72,560.99,0.473810,0.519438,909.72,560.99,1920,1080
723,14.4775,True,True,1,879.92,562.00,879.92,562.00,0.458290,0.520373,879.92,562.00,1920,1080
724,14.4951,True,True,1,846.99,561.67,846.99,561.67,0.441141,0.520069,846.99,561.67,1920,1080
725,14.5191,True,True,1,846.99,561.67,846.99,561.67,0.441141,0.520069,846.99,561.67,1920,1080
726,14.5333,True,True,1,817.64,559.86,817.64,559.86,0.425855,0.518385,817.64,559.86,1920,1080
727,14.5519,True,True,1,817.64,559.86,817.64,559.86,0.425855,0.518385,817.64,559.86,1920,1080
728,14.5730,True,True,1,793.28,558.88,793.28,558.88,0.413167,0.517482,793.28,558.88,1920,1080
729,14.5981,True,True,1,687.43,571.13,687.43,571.13,0.358036,0.528819,687.43,571.13,1920,1080
730,14.6135,True,True,1,687.43,571.13,687.43,571.13,0.358036,0.528819,687.43,571.13,1920,1080
731,14.6307,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
732,14.6618,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
733,14.6721,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
734,14.6938,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
735,14.7139,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
736,14.7347,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
737,14.7571,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
738,14.7756,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
739,14.7908,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
740,14.8174,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
741,14.8310,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
742,14.8544,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
743,14.8763,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
744,14.8948,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
745,14.9107,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
746,14.9358,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
747,14.9541,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
748,14.9707,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
749,14.9922,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
750,15.0169,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
751,15.0314,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
752,15.0536,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
753,15.0734,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
754,15.0947,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
755,15.1156,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
756,15.1358,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
757,15.1559,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
758,15.1779,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
759,15.1910,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
760,15.2173,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
761,15.2399,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
762,15.2565,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
763,15.2745,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
764,15.2906,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
765,15.3132,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
766,15.3354,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
767,15.3601,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
768,15.3709,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
769,15.3916,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
770,15.4116,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
771,15.4335,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
772,15.4503,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
773,15.4754,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
774,15.4983,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
775,15.5185,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
776,15.5322,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
777,15.5548,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
778,15.5766,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
779,15.5978,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
780,15.6155,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
781,15.6304,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
782,15.6511,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
783,15.6831,True,True,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
784,15.7077,True,False,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
785,15.7203,True,False,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
786,15.7352,True,False,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
787,15.7562,True,False,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
788,15.7748,True,False,1,383.32,600.06,383.32,600.06,0.199645,0.555609,383.32,600.06,1920,1080
