time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
5.5142,,,,,,,,,1920,1080,0
5.5373,,,,,,,,,1920,1080,0
5.5595,,,,,,,,,1920,1080,0
5.5797,,,,,,,,,1920,1080,0
5.6044,,,,,,,,,1920,1080,0
5.6275,,,,,,,,,1920,1080,0
5.6500,,,,,,,,,1920,1080,0
5.6723,,,,,,,,,1920,1080,0
5.6957,,,,,,,,,1920,1080,0
5.7207,,,,,,,,,1920,1080,0
5.7410,,,,,,,,,1920,1080,0
5.7633,,,,,,,,,1920,1080,0
5.7867,,,,,,,,,1920,1080,0
5.8104,,,,,,,,,1920,1080,0
5.8348,,,,,,,,,1920,1080,0
5.8561,,,,,,,,,1920,1080,0
5.8771,,,,,,,,,1920,1080,0
5.9004,,,,,,,,,1920,1080,0
5.9228,,,,,,,,,1920,1080,0
5.9456,,,,,,,,,1920,1080,0
5.9679,,,,,,,,,1920,1080,0
5.9901,,,,,,,,,1920,1080,0
6.0125,,,,,,,,,1920,1080,0
6.0362,,,,,,,,,1920,1080,0
6.0583,,,,,,,,,1920,1080,0
6.0824,,,,,,,,,1920,1080,0
6.1058,,,,,,,,,1920,1080,0
6.1281,,,,,,,,,1920,1080,0
6.1518,,,,,,,,,1920,1080,0
6.1745,,,,,,,,,1920,1080,0
6.1983,,,,,,,,,1920,1080,0
6.2205,,,,,,,,,1920,1080,0
6.2434,,,,,,,,,1920,1080,0
6.2685,,,,,,,,,1920,1080,0
6.2902,,,,,,,,,1920,1080,0
6.3166,,,,,,,,,1920,1080,0
6.3391,,,,,,,,,1920,1080,0
6.3630,,,,,,,,,1920,1080,0
6.3858,,,,,,,,,1920,1080,0
6.4109,,,,,,,,,1920,1080,0
6.4342,,,,,,,,,1920,1080,0
6.4578,,,,,,,,,1920,1080,0
6.4813,,,,,,,,,1920,1080,0
6.5052,,,,,,,,,1920,1080,0
6.5272,,,,,,,,,1920,1080,0
6.5501,,,,,,,,,1920,1080,0
