time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
4.5468,,,,,,,,,1920,1080,0
4.5704,,,,,,,,,1920,1080,0
4.5917,,,,,,,,,1920,1080,0
4.6136,,,,,,,,,1920,1080,0
4.6337,,,,,,,,,1920,1080,0
4.6544,,,,,,,,,1920,1080,0
4.6768,,,,,,,,,1920,1080,0
4.6973,,,,,,,,,1920,1080,0
4.7177,,,,,,,,,1920,1080,0
4.7380,,,,,,,,,1920,1080,0
4.7608,,,,,,,,,1920,1080,0
4.7824,,,,,,,,,1920,1080,0
4.8049,,,,,,,,,1920,1080,0
4.8267,,,,,,,,,1920,1080,0
4.8499,,,,,,,,,1920,1080,0
4.8723,,,,,,,,,1920,1080,0
4.8933,,,,,,,,,1920,1080,0
4.9146,,,,,,,,,1920,1080,0
4.9347,,,,,,,,,1920,1080,0
4.9556,,,,,,,,,1920,1080,0
4.9774,,,,,,,,,1920,1080,0
5.0008,,,,,,,,,1920,1080,0
5.0220,,,,,,,,,1920,1080,0
5.0478,,,,,,,,,1920,1080,0
5.0690,,,,,,,,,1920,1080,0
5.0902,,,,,,,,,1920,1080,0
5.1126,,,,,,,,,1920,1080,0
5.1336,,,,,,,,,1920,1080,0
5.1536,,,,,,,,,1920,1080,0
5.1750,,,,,,,,,1920,1080,0
5.1960,,,,,,,,,1920,1080,0
5.2165,,,,,,,,,1920,1080,0
5.2372,,,,,,,,,1920,1080,0
5.2583,,,,,,,,,1920,1080,0
5.2796,,,,,,,,,1920,1080,0
5.2997,,,,,,,,,1920,1080,0
5.3220,,,,,,,,,1920,1080,0
5.3420,,,,,,,,,1920,1080,0
5.3624,,,,,,,,,1920,1080,0
5.3844,,,,,,,,,1920,1080,0
5.4051,,,,,,,,,1920,1080,0
5.4266,,,,,,,,,1920,1080,0
5.4476,,,,,,,,,1920,1080,0
5.4684,,,,,,,,,1920,1080,0
5.4943,,,,,,,,,1920,1080,0
5.5192,,,,,,,,,1920,1080,0
5.5396,,,,,,,,,1920,1080,0
5.5659,,,,,,,,,1920,1080,0
5.5872,,,,,,,,,1920,1080,0
5.6115,,,,,,,,,1920,1080,0
5.6328,,,,,,,,,1920,1080,0
5.6548,,,,,,,,,1920,1080,0
5.6753,,,,,,,,,1920,1080,0
5.6969,,,,,,,,,1920,1080,0
5.7184,,,,,,,,,1920,1080,0
5.7405,,,,,,,,,1920,1080,0
5.7625,,,,,,,,,1920,1080,0
5.7840,,,,,,,,,1920,1080,0
5.8097,,,,,,,,,1920,1080,0
5.8424,,,,,,,,,1920,1080,0
5.8649,,,,,,,,,1920,1080,0
5.8914,,,,,,,,,1920,1080,0
5.9135,,,,,,,,,1920,1080,0
5.9344,,,,,,,,,1920,1080,0
5.9558,,,,,,,,,1920,1080,0
5.9828,,,,,,,,,1920,1080,0
6.0042,,,,,,,,,1920,1080,0
6.0291,,,,,,,,,1920,1080,0
6.0512,,,,,,,,,1920,1080,0
6.0739,,,,,,,,,1920,1080,0
6.0972,,,,,,,,,1920,1080,0
6.1177,,,,,,,,,1920,1080,0
6.1404,,,,,,,,,1920,1080,0
6.1631,,,,,,,,,1920,1080,0
6.1877,,,,,,,,,1920,1080,0
6.2140,,,,,,,,,1920,1080,0
6.2351,,,,,,,,,1920,1080,0
6.2559,,,,,,,,,1920,1080,0
6.2765,,,,,,,,,1920,1080,0
6.2988,,,,,,,,,1920,1080,0
6.3216,,,,,,,,,1920,1080,0
6.3430,,,,,,,,,1920,1080,0
6.3649,,,,,,,,,1920,1080,0
6.3918,,,,,,,,,1920,1080,0
6.4147,,,,,,,,,1920,1080,0
6.4387,,,,,,,,,1920,1080,0
6.4593,,,,,,,,,1920,1080,0
6.4796,,,,,,,,,1920,1080,0
6.5016,,,,,,,,,1920,1080,0
6.5280,,,,,,,,,1920,1080,0
6.5539,,,,,,,,,1920,1080,0
6.5772,,,,,,,,,1920,1080,0
6.5980,,,,,,,,,1920,1080,0
6.6184,,,,,,,,,1920,1080,0
6.6389,,,,,,,,,1920,1080,0
6.6641,,,,,,,,,1920,1080,0
6.6878,,,,,,,,,1920,1080,0
6.7115,,,,,,,,,1920,1080,0
6.7352,,,,,,,,,1920,1080,0
6.7566,,,,,,,,,1920,1080,0
6.7783,,,,,,,,,1920,1080,0
6.8004,,,,,,,,,1920,1080,0
6.8238,,,,,,,,,1920,1080,0
6.8535,,,,,,,,,1920,1080,0
6.8775,,,,,,,,,1920,1080,0
6.8986,,,,,,,,,1920,1080,0
6.9222,,,,,,,,,1920,1080,0
6.9473,,,,,,,,,1920,1080,0
6.9714,,,,,,,,,1920,1080,0
6.9945,,,,,,,,,1920,1080,0
7.0167,,,,,,,,,1920,1080,0
7.0429,,,,,,,,,1920,1080,0
7.0686,,,,,,,,,1920,1080,0
7.0897,,,,,,,,,1920,1080,0
7.1168,,,,,,,,,1920,1080,0
7.1383,,,,,,,,,1920,1080,0
7.1592,,,,,,,,,1920,1080,0
7.1804,,,,,,,,,1920,1080,0
7.2068,,,,,,,,,1920,1080,0
7.2287,,,,,,,,,1920,1080,0
7.2526,,,,,,,,,1920,1080,0
7.2758,,,,,,,,,1920,1080,0
7.3092,,,,,,,,,1920,1080,0
7.3338,,,,,,,,,1920,1080,0
7.3579,,,,,,,,,1920,1080,0
