Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
1.508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.516,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.525,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.532,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.547,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.553,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.562,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.568,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.576,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.582,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.588,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.595,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.608,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.636,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.664,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.672,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.694,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.707,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.713,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.720,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.727,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.733,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.742,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.751,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.767,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.775,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.793,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.801,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.817,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.826,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.833,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.842,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.848,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.856,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.870,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.877,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.884,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
